ranking_title	ranking_version	country_name	country_rank	country_score
WorldRiskIndex	2022	El Salvador	160	14.37
WorldRiskIndex	2022	Equatorial Guinea	85	3.36
WorldRiskIndex	2022	Eritrea	126	7.7
WorldRiskIndex	2022	Estonia	37	1.82
WorldRiskIndex	2022	Eswatini	37	1.82
WorldRiskIndex	2022	Ethiopia	107	4.8
WorldRiskIndex	2022	Fiji	120	6.54
WorldRiskIndex	2022	Finland	25	1.3
WorldRiskIndex	2022	France	122	6.67
WorldRiskIndex	2022	Gabon	106	4.72
WorldRiskIndex	2022	Gambia	102	4.45
WorldRiskIndex	2022	Georgia	90	3.79
WorldRiskIndex	2022	Germany	93	3.92
WorldRiskIndex	2022	Ghana	75	3.05
WorldRiskIndex	2022	Greece	130	8.55
WorldRiskIndex	2022	Grenada	40	1.85
WorldRiskIndex	2022	Guatemala	149	11.18
WorldRiskIndex	2022	Guinea	123	6.84
WorldRiskIndex	2022	Guinea-Bissau	98	4.14
WorldRiskIndex	2022	Guyana	121	6.64
WorldRiskIndex	2022	Haiti	141	9.99
WorldRiskIndex	2022	Honduras	163	16
WorldRiskIndex	2022	Hungary	11	0.97
WorldRiskIndex	2022	Iceland	34	1.65
WorldRiskIndex	2022	India	192	42.31
WorldRiskIndex	2022	Indonesia	191	41.46
WorldRiskIndex	2022	Iran	168	18.48
WorldRiskIndex	2022	Iraq	131	8.65
WorldRiskIndex	2022	Ireland	77	3.1
WorldRiskIndex	2022	Israel	104	4.65
WorldRiskIndex	2022	Italy	134	9.37
WorldRiskIndex	2022	Ivory Coast	45	2.08
WorldRiskIndex	2022	Jamaica	104	4.65
WorldRiskIndex	2022	Japan	166	17.03
WorldRiskIndex	2022	Jordan	86	3.48
WorldRiskIndex	2022	Kazakhstan	50	2.18
WorldRiskIndex	2022	Kenya	156	13.92
WorldRiskIndex	2022	Kiribati	64	2.64
WorldRiskIndex	2022	Kuwait	61	2.56
WorldRiskIndex	2022	Kyrgyzstan	51	2.2
WorldRiskIndex	2022	Laos	70	2.91
WorldRiskIndex	2022	Latvia	47	2.14
WorldRiskIndex	2022	Lebanon	88	3.52
WorldRiskIndex	2022	Lesotho	27	1.32
WorldRiskIndex	2022	Liberia	97	4.11
WorldRiskIndex	2022	Libya	158	14.31
WorldRiskIndex	2022	Liechtenstein	6	0.79
WorldRiskIndex	2022	Lithuania	53	2.24
WorldRiskIndex	2022	Luxembourg	5	0.52
WorldRiskIndex	2022	Madagascar	177	23.48
WorldRiskIndex	2022	Malawi	82	3.3
WorldRiskIndex	2022	Malaysia	159	14.36
WorldRiskIndex	2022	Maldives	15	1.02
WorldRiskIndex	2022	Mali	54	2.25
WorldRiskIndex	2022	Malta	9	0.94
WorldRiskIndex	2022	Marshall Islands	55	2.29
WorldRiskIndex	2022	Mauritania	133	9.34
WorldRiskIndex	2022	Mauritius	87	3.5
WorldRiskIndex	2022	Mexico	189	37.55
WorldRiskIndex	2022	Micronesia	101	4.36
WorldRiskIndex	2022	Moldova	25	1.3
WorldRiskIndex	2022	Monaco	1	0.26
WorldRiskIndex	2022	Mongolia	45	2.08
WorldRiskIndex	2022	Montenegro	82	3.3
WorldRiskIndex	2022	Morocco	143	10.29
WorldRiskIndex	2022	Mozambique	187	34.37
WorldRiskIndex	2022	Myanmar	188	35.49
WorldRiskIndex	2022	Namibia	117	5.93
WorldRiskIndex	2022	Nauru	12	1
WorldRiskIndex	2022	Nepal	63	2.62
WorldRiskIndex	2022	Netherlands	95	4.04
WorldRiskIndex	2022	New Zealand	153	13.05
WorldRiskIndex	2022	Nicaragua	173	22.35
WorldRiskIndex	2022	Niger	49	2.17
WorldRiskIndex	2022	Nigeria	132	9.12
WorldRiskIndex	2022	North Korea	150	11.82
WorldRiskIndex	2022	North Macedonia	22	1.26
WorldRiskIndex	2022	Norway	79	3.16
WorldRiskIndex	2022	Oman	124	7.27
WorldRiskIndex	2022	Pakistan	184	26.75
WorldRiskIndex	2022	Palau	21	1.25
WorldRiskIndex	2022	Panama	167	18.38
WorldRiskIndex	2022	Papua New Guinea	178	24.1
WorldRiskIndex	2022	Paraguay	35	1.74
WorldRiskIndex	2022	Peru	181	25.41
WorldRiskIndex	2022	Philippines	193	46.82
WorldRiskIndex	2022	Poland	103	4.63
WorldRiskIndex	2022	Portugal	114	5.08
WorldRiskIndex	2022	Qatar	20	1.17
WorldRiskIndex	2022	Romania	80	3.19
WorldRiskIndex	2022	Russia	183	26.54
WorldRiskIndex	2022	Rwanda	66	2.7
WorldRiskIndex	2022	Saint Kitts and Nevis	44	2.07
WorldRiskIndex	2022	Saint Lucia	65	2.69
WorldRiskIndex	2022	Saint Vincent and the Grenadines	56	2.3
WorldRiskIndex	2022	Samoa	78	3.15
WorldRiskIndex	2022	San Marino	3	0.38
WorldRiskIndex	2022	Saudi Arabia	137	9.64
WorldRiskIndex	2022	Senegal	115	5.42
WorldRiskIndex	2022	Serbia	39	1.84
WorldRiskIndex	2022	Seychelles	60	2.54
WorldRiskIndex	2022	Sierra Leone	113	5
WorldRiskIndex	2022	Singapore	7	0.81
WorldRiskIndex	2022	Slovakia	12	1
WorldRiskIndex	2022	Slovenia	30	1.44
WorldRiskIndex	2022	Solomon Islands	161	14.62
WorldRiskIndex	2022	Somalia	180	25.07
WorldRiskIndex	2022	South Africa	135	9.42
WorldRiskIndex	2022	South Korea	144	10.51
WorldRiskIndex	2022	South Sudan	100	4.21
WorldRiskIndex	2022	Spain	139	9.68
WorldRiskIndex	2022	Sri Lanka	117	5.93
WorldRiskIndex	2022	Sudan	142	10.12
WorldRiskIndex	2022	Suriname	110	4.87
WorldRiskIndex	2022	Sweden	41	2.06
WorldRiskIndex	2022	Switzerland	16	1.03
WorldRiskIndex	2022	Syria	152	12.16
WorldRiskIndex	2022	São Tomé and Príncipe	4	0.48
WorldRiskIndex	2022	Tajikistan	57	2.38
WorldRiskIndex	2022	Tanzania	165	16.38
WorldRiskIndex	2022	Thailand	171	20.91
WorldRiskIndex	2022	Togo	27	1.32
WorldRiskIndex	2022	Tonga	94	3.94
WorldRiskIndex	2022	Trinidad and Tobago	72	2.93
WorldRiskIndex	2022	Tunisia	140	9.87
WorldRiskIndex	2022	Turkey	164	16.23
WorldRiskIndex	2022	Turkmenistan	24	1.29
WorldRiskIndex	2022	Tuvalu	32	1.46
WorldRiskIndex	2022	Uganda	69	2.81
WorldRiskIndex	2022	Ukraine	92	3.89
WorldRiskIndex	2022	United Arab Emirates	119	6.52
WorldRiskIndex	2022	United Kingdom	116	5.78
WorldRiskIndex	2022	United States	176	22.73
WorldRiskIndex	2022	Uruguay	111	4.92
WorldRiskIndex	2022	Uzbekistan	35	1.74
WorldRiskIndex	2022	Vanuatu	145	10.64
WorldRiskIndex	2022	Venezuela	175	22.45
WorldRiskIndex	2022	Vietnam	182	25.85
WorldRiskIndex	2022	Yemen	179	24.26
WorldRiskIndex	2022	Zambia	73	2.94
WorldRiskIndex	2022	Zimbabwe	58	2.44
